id,abstract,authorships.author.display_name,authorships.author.id,authorships.author.orcid,authorships.countries,authorships.institutions.display_name,authorships.institutions.id,authorships.is_corresponding,best_oa_location.license,citation_normalized_percentile.value,cited_by_count,corresponding_institution_ids,display_name,doi,funders.display_name,fwci,ids.pmid,is_retracted,language,open_access.is_oa,open_access.oa_status,primary_location.source.display_name,primary_location.source.id,primary_location.source.issn_l,primary_location.source.type,primary_topic.display_name,publication_date,publication_year,type
https://openalex.org/W2032152873,,Marilyn Ford,https://openalex.org/A5032395113,,,,,True,,0.99956054,4489,,"<b>Mental models</b> : Towards a cognitive science of language, inference, and consciousness. By Philip N. Johnson-Laird (Cognitive science series, 6.) Cambridge, MA: Harvard University Press, 1983. Pp. 528. $25.00.",https://doi.org/10.2307/414498,,51.2735,,False,en,False,closed,Language,https://openalex.org/S176347361,0097-8507,journal,"Language, Metaphor, and Cognition",1985-12-01,1985,article
https://openalex.org/W1601488840,,,,,,,,,,0.99741602,1447,,The Foundations of Cognitive Science,https://doi.org/10.7551/mitpress/3072.001.0001,,43.9039,,False,en,False,closed,The MIT Press eBooks,https://openalex.org/S4306463997,,ebook platform,Cognitive Science and Mapping,1989-11-21,1989,book
https://openalex.org/W2085317013,,Zenon W. Pylyshyn,https://openalex.org/A5112745042,,CA,Western University,https://openalex.org/I125749732,True,,0.99915792,1137,https://openalex.org/I125749732,On computation and cognition: Toward a foundation of cognitive science,https://doi.org/10.1016/0004-3702(89)90062-3,,72.1072,,False,en,False,closed,Artificial Intelligence,https://openalex.org/S196139623,0004-3702,journal,Neural Networks and Applications,1989-03-01,1989,article
https://openalex.org/W1508363014,,Daniel G. Bobrow|Alan Collins,https://openalex.org/A5051959560|https://openalex.org/A5008445936,|https://orcid.org/0000-0001-9805-9091,|,,,True|False,,0.99378882,1187,,Representation and Understanding: Studies in Cognitive Science,,,26.3218,,False,en,False,closed,,,,,Cognitive Science and Mapping,1975-01-01,1975,book
https://openalex.org/W2140850270,,Zenon W. Pylyshyn,https://openalex.org/A5112745042,,,,,True,,1.0,1212,,Computation and cognition: issues in the foundations of cognitive science,https://doi.org/10.1017/s0140525x00002053,,125.8588,,False,en,False,closed,Behavioral and Brain Sciences,https://openalex.org/S59628311,0140-525X,journal,"Computability, Logic, AI Algorithms",1980-03-01,1980,article
https://openalex.org/W1528211185,,P. N. Johnson‐Laird|P. C. Wason,https://openalex.org/A5032136375|https://openalex.org/A5014188331,https://orcid.org/0000-0003-4461-1324|,|,,,True|False,,0.98275862,948,,Thinking; Readings in Cognitive Science,,,14.7946,,False,en,False,closed,,,,,Cognitive Science and Mapping,1977-01-01,1977,book
https://openalex.org/W2159957987,,P. N. Johnson‐Laird,https://openalex.org/A5032136375,https://orcid.org/0000-0003-4461-1324,GB,University of Sussex,https://openalex.org/I162608824,True,,0.9922179,900,https://openalex.org/I162608824,Mental Models in Cognitive Science,https://doi.org/10.1207/s15516709cog0401_4,,14.5168,,False,en,False,closed,Cognitive Science,https://openalex.org/S78735424,0364-0213,journal,Child and Animal Learning Development,1980-01-01,1980,article
https://openalex.org/W118790152,,Stephen P. Stich,https://openalex.org/A5104929530,,,,,True,,0.88690476,933,,From folk psychology to cognitive science,,,3.2922,,False,en,False,closed,,,,,Cognitive Science and Education Research,1983-01-01,1983,book
https://openalex.org/W345850181,,Hubert L. Dreyfus|Harrison Hall,https://openalex.org/A5109001069|https://openalex.org/A5109033438,|,|,,,True|False,,0.92996109,486,,"Husserl, intentionality, and cognitive science",,,3.5692,,False,de,False,closed,,,,,Phenomenology and Existential Philosophy,1982-01-01,1982,book
https://openalex.org/W1760205449,,Neil Stillings|Mark Feinstein|Jay L. Garfield|Edwina L. Rissland|David A. Rosenbaum|Steven Weisler|Lynne Baker‐Ward,https://openalex.org/A5033109823|https://openalex.org/A5002261998|https://openalex.org/A5010747081|https://openalex.org/A5109006210|https://openalex.org/A5089226693|https://openalex.org/A5068998630|https://openalex.org/A5053439505,||||https://orcid.org/0000-0003-0103-7676||https://orcid.org/0000-0003-1140-3959,US|US|US|US|US|US|US,Hampshire College|Hampshire College|Hampshire College|University of Massachusetts Amherst|Hampshire College|Hampshire College|North Carolina State University,https://openalex.org/I47631775|https://openalex.org/I47631775|https://openalex.org/I47631775|https://openalex.org/I24603500|https://openalex.org/I47631775|https://openalex.org/I47631775|https://openalex.org/I137902535,True|False|False|False|False|False|False,,0.96137339,351,https://openalex.org/I47631775,Cognitive Science: An Introduction,,,6.4854,,False,en,False,closed,,,,,Cognitive Science and Mapping,1987-05-01,1987,book
https://openalex.org/W4231564921,,John R. Searle,https://openalex.org/A5110903974,,US,"University of California, Berkeley",https://openalex.org/I95457486,True,,1.0,447,https://openalex.org/I95457486,"Consciousness, explanatory inversion, and cognitive science",https://doi.org/10.1017/s0140525x00080304,,91.1017,,False,en,False,closed,Behavioral and Brain Sciences,https://openalex.org/S59628311,0140-525X,journal,Philosophy and Theoretical Science,1990-12-01,1990,article
https://openalex.org/W570276678,,Herbert A. Simon|Craig A. Kaplan,https://openalex.org/A5108357701|https://openalex.org/A5000324393,|https://orcid.org/0009-0005-5570-048X,|,,,True|False,,1.0,270,,Foundations of Cognitive Science,https://doi.org/10.7551/mitpress/3072.003.0003,,45.6792,,False,en,False,closed,The MIT Press eBooks,https://openalex.org/S4306463997,,ebook platform,"Language, Metaphor, and Cognition",1989-11-21,1989,book-chapter
https://openalex.org/W2031044572,,Donald A. Norman,https://openalex.org/A5031920284,https://orcid.org/0000-0002-8273-6534,US,"University of California, San Diego",https://openalex.org/I36258959,True,,0.99738903,298,https://openalex.org/I36258959,Twelve issues for cognitive science,https://doi.org/10.1016/s0364-0213(81)80002-x,,29.545,,False,en,False,closed,Cognitive Science,https://openalex.org/S78735424,0364-0213,journal,"Categorization, perception, and language",1981-03-01,1981,article
https://openalex.org/W4210544893,,Terrence J. Sejnowski|Patricia Smith,|,|,|,,,True|False,,0.99770403,271,,Foundations of cognitive science,https://doi.org/10.5860/choice.28-0601,,32.688,,False,en,False,closed,Choice Reviews Online,https://openalex.org/S2764375719,0009-4978,journal,Cognitive Science and Mapping,1990-09-01,1990,article
https://openalex.org/W1542714163,,Donald A. Norman,https://openalex.org/A5031920284,https://orcid.org/0000-0002-8273-6534,,,,True,,0.96850394,267,,Perspectives on Cognitive Science,,,8.947,,False,en,False,closed,Medical Entomology and Zoology,https://openalex.org/S4210197683,0424-7086,journal,Cognitive Science and Mapping,1981-01-01,1981,book
https://openalex.org/W2016134431,,Raymond W. Gibbs|Noel Sharkey,https://openalex.org/A5039953212|https://openalex.org/A5090506185,https://orcid.org/0000-0003-2038-223X|,|,,,True|False,,0.99091139,261,,Advances in Cognitive Science,https://doi.org/10.2307/1423234,,16.7171,,False,en,False,closed,The American Journal of Psychology,https://openalex.org/S206630335,0002-9556,journal,Cognitive Science and Mapping,1988-01-01,1988,article
https://openalex.org/W263238486,,Mark Stefik,https://openalex.org/A5009330191,https://orcid.org/0000-0003-3134-6031,US,Palo Alto Research Center,https://openalex.org/I173498003,True,,0.9965687,362,https://openalex.org/I173498003,Computation and cognition: Toward a foundation of cognitive science,https://doi.org/10.1016/0004-3702(89)90061-1,,21.0612,,False,en,False,closed,Artificial Intelligence,https://openalex.org/S196139623,0004-3702,journal,"Computability, Logic, AI Algorithms",1989-03-01,1989,article
https://openalex.org/W2060862000,,,,,,,,,,0.99754413,284,,Philosophy of science: an overview for cognitive science,https://doi.org/10.5860/choice.26-5007,,48.0573,,False,en,False,closed,Choice Reviews Online,https://openalex.org/S2764375719,0009-4978,journal,Philosophy and History of Science,1989-05-01,1989,article
https://openalex.org/W1705714200,,Howard Gardner,https://openalex.org/A5024191166,https://orcid.org/0000-0003-1515-4291,US,Harvard University Press,https://openalex.org/I2801851002,True,,0.9945418,2025,https://openalex.org/I2801851002,Mind's New Science: A History of Cognitive Revolution,,,15.818,,False,en,False,closed,Virtual Defense Library (Ministerio de Defensa),https://openalex.org/S4377196928,,repository,Cognitive Science and Education Research,1985-01-03,1985,book
https://openalex.org/W2002170215,"Cognitive science is, of course, not really a new discipline, but a recognition of a fundamental set of common concerns shared by the disciplines of psychology, computer science, linguistics, economics, epistemology, and the social sciences generally. All of these disciplines are concerned with information processing systems, and all of them are concerned with systems that are adaptive—that are what they are from being ground between the nether millstone of their physiology or hardware, as the case may be, and the upper millstone of a complex environment in which they exist. Systems that are adaptive may equally well be described as “artificial,” for as environments change, they can be expected to change too, as though they were deliberately designed to fit those environments (as indeed they sometimes are). The task of empirical science is to discover and verify invariants in the phenomena under study. The artificiality of information processing systems creates a subtle problem in defining empirical invariants in such systems. For observed regularities are very likely invariant only within a limited range of variation in their environments, and any accurate statement of the laws of such systems must contain reference to their relativity to environmental features. It is a common experience in experimental psychology, for example, to discover that we are studying sociology—the effects of the past histories of our subjects—when we think we are studying physiology—the effects of properties of the human nervous system. Similarly, business cycle economists are only now becoming aware of the extent to which the parameters of the system they are studying are dependent on the experiences of a population with economic events over the previous generation. In artificial sciences, the descriptive and the normative are never far apart. Thus, in economics, the “principle of rationality” is sometimes asserted as a descriptive invariant, sometimes as advice to decision makers. Similarly, in psychology, the processes of adaptation (learning) have always been a central topic, at one time a topic that dominated the whole field of research. Linguistics, too, has suffered its confusions between descriptive and normative attitudes towards its subject. But we must avoid the error, in studying information processing systems, of thinking that the adaptive processes themselves must be invariant; and we must be prepared to face the complexities of regression in the possibility that they themselves may be subject to improvement and adaptation. It might have been necessary a decade ago to argue for the commonality of the information processes that are employed by such disparate systems as computers and human nervous systems. The evidence for that commonality is now overwhelming, and the remaining questions about the boundaries of cognitive science have more to do with whether there also exist nontrivial commonalities with information processing in genetic systems than with whether men and machines both think.",Herbert A. Simon,https://openalex.org/A5108357701,,US,Carnegie Mellon University,https://openalex.org/I74973139,True,,0.99950763,239,https://openalex.org/I74973139,Cognitive Science: The Newest Science of the Artificial*,https://doi.org/10.1207/s15516709cog0401_2,,87.5339,,False,en,True,bronze,Cognitive Science,https://openalex.org/S78735424,0364-0213,journal,Cognitive Science and Mapping,1980-01-01,1980,article
https://openalex.org/W2067884572,,B. F. Skinner,https://openalex.org/A5112815045,https://orcid.org/0000-0001-7831-6994,GB,BCS — The Chartered Institute for IT,https://openalex.org/I26757994,True,,0.9967997,212,https://openalex.org/I26757994,Cognitive science and behaviourism,https://doi.org/10.1111/j.2044-8295.1985.tb01953.x,,51.3771,https://pubmed.ncbi.nlm.nih.gov/4041702,False,en,False,closed,British Journal of Psychology,https://openalex.org/S179213746,0007-1269,journal,Philosophy and History of Science,1985-08-01,1985,article
https://openalex.org/W2089594116,,,,,,,,,,0.99514799,219,,An Invitation to Cognitive Science,https://doi.org/10.1162/jocn.1990.2.4.394,,15.917,https://pubmed.ncbi.nlm.nih.gov/23964765,False,en,False,closed,Journal of Cognitive Neuroscience,https://openalex.org/S123144817,0898-929X,journal,Cognitive Science and Education Research,1990-01-01,1990,article
https://openalex.org/W1992349935,,,,,,,,,,0.99713004,216,,Foundations of Cognitive Science,https://doi.org/10.1162/jocn.1990.2.4.387,,30.6125,https://pubmed.ncbi.nlm.nih.gov/23964764,False,en,False,closed,Journal of Cognitive Neuroscience,https://openalex.org/S123144817,0898-929X,journal,Cognitive Science and Mapping,1990-01-01,1990,article
https://openalex.org/W1971468588,,Andrew N. Meltzoff,https://openalex.org/A5079621379,https://orcid.org/0000-0001-8683-0547,US,University of Washington,https://openalex.org/I201448701,True,,0.95282491,221,https://openalex.org/I201448701,Towards a Developmental Cognitive Science,https://doi.org/10.1111/j.1749-6632.1990.tb48889.x,,4.5314,https://pubmed.ncbi.nlm.nih.gov/2075949,False,en,False,closed,Annals of the New York Academy of Sciences,https://openalex.org/S8802318,0077-8923,journal,Child and Animal Learning Development,1990-12-01,1990,review
https://openalex.org/W4234270244,,Donald A. Norman,https://openalex.org/A5031920284,https://orcid.org/0000-0002-8273-6534,US,"University of California, San Diego",https://openalex.org/I36258959,True,,0.99805265,210,https://openalex.org/I36258959,Twelve Issues for Cognitive Science,https://doi.org/10.1207/s15516709cog0401_1,,25.23063098,,False,en,False,closed,Cognitive Science,https://openalex.org/S78735424,0364-0213,journal,Cognitive Science and Mapping,1980-01-01,1980,article
https://openalex.org/W649198972,,,,,,,,,,0.89348312,172,,Understanding cognitive science,https://doi.org/10.5860/choice.26-4764,,2.4091,,False,en,False,closed,Choice Reviews Online,https://openalex.org/S2764375719,0009-4978,journal,Cognitive Science and Mapping,1989-04-01,1989,article
https://openalex.org/W1592988762,,George Mandler,https://openalex.org/A5055971312,,,,,True,,0.95643939,203,,Cognitive Psychology: An Essay in Cognitive Science,,,5.5684,,False,en,False,closed,Medical Entomology and Zoology,https://openalex.org/S4210197683,0424-7086,journal,Cognitive Science and Mapping,1985-05-01,1985,book
https://openalex.org/W2322357360,,Ned Block,https://openalex.org/A5001386594,https://orcid.org/0000-0003-0587-6899,,,,True,,0.71145191,199,,Mental Pictures and Cognitive Science,https://doi.org/10.2307/2184879,,0.7273,,False,en,False,closed,The Philosophical Review,https://openalex.org/S35579339,0031-8108,journal,Aesthetic Perception and Analysis,1983-10-01,1983,article
https://openalex.org/W1522381250,,P. N. Johnson‐Laird,https://openalex.org/A5032136375,https://orcid.org/0000-0003-4461-1324,,,,True,,0.0686266,236,,Mental Models : Towards a Cognitive Science of Language,,,0.0,,False,en,False,closed,Medical Entomology and Zoology,https://openalex.org/S4210197683,0424-7086,journal,Semantic Web and Ontologies,1983-01-01,1983,article
https://openalex.org/W4302370121,,,,,,,,,,0.98689887,203,,The computer and the mind: an introduction to cognitive science,https://doi.org/10.5860/choice.26-1811,,9.2832,,False,en,False,closed,Choice Reviews Online,https://openalex.org/S2764375719,0009-4978,journal,"Computability, Logic, AI Algorithms",1988-11-01,1988,article
https://openalex.org/W89291759,,D. E. Rumelhart|James L. McClelland,https://openalex.org/A5060210622|https://openalex.org/A5020224649,|https://orcid.org/0000-0002-8217-405X,|,,,True|False,,0.89795918,213,,PDP models and general issues in cognitive science,,,2.1387,,False,de,False,closed,MIT Press eBooks,https://openalex.org/S4306463626,,ebook platform,Embodied and Extended Cognition,1986-01-03,1986,book
https://openalex.org/W565805489,,J-C. Smith,https://openalex.org/A5105144467,,US,Youngstown State University,https://openalex.org/I161203489,True,,0.7172619,142,https://openalex.org/I161203489,Historical Foundations of Cognitive Science,https://doi.org/10.1007/978-94-009-2161-0,,0.2146,,False,en,False,closed,,,,,Philosophy and Theoretical Science,1990-01-01,1990,book
https://openalex.org/W2149507868,,H. C. Longuet–Higgins|Henry Christopher,https://openalex.org/A5113249053|https://openalex.org/A5043020636,|,GB|,Royal Society|,https://openalex.org/I1289762815|,True|False,,0.75301205,144,https://openalex.org/I1289762815,Mental Processes: Studies in Cognitive Science,,,0.8068,,False,en,False,closed,,,,,History and advancements in chemistry,1987-01-01,1987,book
https://openalex.org/W648585879,,Alex Cherry Wilkinson,https://openalex.org/A5090882412,https://orcid.org/0000-0002-5340-4506,,,,True,,0.99107551,130,,Classroom computers and cognitive science,,,14.527,,False,en,False,closed,Bulletin of Miscellaneous Information (Royal Gardens Kew),https://openalex.org/S4210203682,0366-4457,journal,Innovative Teaching and Learning Methods,1983-01-01,1983,article
https://openalex.org/W2065248331,,Kenneth M. Sayre,https://openalex.org/A5045814503,,US,University of Notre Dame,https://openalex.org/I107639228,True,,0.98271516,159,https://openalex.org/I107639228,Intentionality and information processing: An alternative model for cognitive science,https://doi.org/10.1017/s0140525x00021750,,8.0665,,False,en,False,closed,Behavioral and Brain Sciences,https://openalex.org/S59628311,0140-525X,journal,"Computability, Logic, AI Algorithms",1986-03-01,1986,article
https://openalex.org/W1515210190,,Alan F. Collins|Edward E. Smith,https://openalex.org/A5000026710|https://openalex.org/A5104057621,https://orcid.org/0000-0002-7229-4349|,|,,,True|False,,0.86675127,154,,Readings in Cognitive Science: A Perspective from Psychology and Artificial Intelligence,,,1.3386,,False,en,False,closed,,,,,Cognitive Science and Mapping,1988-08-01,1988,book
https://openalex.org/W1565668174,,Zenon W. Pylyshyn,https://openalex.org/A5112745042,,,,,True,,0.88947834,105,,Computing in Cognitive Science,https://doi.org/10.7551/mitpress/3072.003.0004,,2.7291,,False,en,False,closed,The MIT Press eBooks,https://openalex.org/S4306463997,,ebook platform,Cognitive Science and Mapping,1989-11-21,1989,book-chapter
https://openalex.org/W2075662644,,Stephen R. Anderson,https://openalex.org/A5103221757,https://orcid.org/0000-0003-4477-1635,,,,True,,0.99260048,356,,"<b>The computer and the mind</b> : An introduction to cognitive science. By Philip N. Johnson-Laird Cambridge, MA: Harvard University Press, 1988. Pp. 444. $29.50.",https://doi.org/10.2307/414935,,16.6696,,False,en,False,closed,Language,https://openalex.org/S176347361,0097-8507,journal,Cognitive Computing and Networks,1989-12-01,1989,article
https://openalex.org/W43322953,,P. N. Johnson‐Laird,https://openalex.org/A5032136375,https://orcid.org/0000-0003-4461-1324,GB,University of Sussex,https://openalex.org/I162608824,True,,0.9484354,96,https://openalex.org/I162608824,Mental models in cognitive science,https://doi.org/10.1016/s0364-0213(81)80005-5,,5.8887,,False,en,False,closed,Cognitive Science,https://openalex.org/S78735424,0364-0213,journal,"Logic, Reasoning, and Knowledge",1981-03-01,1981,article
https://openalex.org/W2316585144,,William G. Lycan,https://openalex.org/A5005106562,https://orcid.org/0009-0000-2500-7565,US,The Ohio State University,https://openalex.org/I52357470,True,,0.99646375,93,https://openalex.org/I52357470,“Is” and “ought” in cognitive science,https://doi.org/10.1017/s0140525x00009249,,45.1079,,False,en,False,closed,Behavioral and Brain Sciences,https://openalex.org/S59628311,0140-525X,journal,Philosophy and History of Science,1981-09-01,1981,article
https://openalex.org/W654144491,,Michael P. Toglia|Theodore M. Schlechter,https://openalex.org/A5059135963|https://openalex.org/A5070865604,https://orcid.org/0000-0001-7990-7016|,|,,,True|False,,0.9375,101,,New Directions in Cognitive Science,,,3.81,,False,en,False,closed,Medical Entomology and Zoology,https://openalex.org/S4210197683,0424-7086,journal,Cognitive Science and Mapping,1985-01-01,1985,book
https://openalex.org/W1978993273,"Research in schizophrenia illustrates that the field of psychophysiology lies at the interface of clinical science, cognitive science, and neuroscience. Electrodermal abnormalities in schizophrenic patients have been found reliably across laboratories, and data reported here demonstrate that these abnormalities are at least partially dependent upon the clinical state of the patients. Both tonic and phasic electrodermal activity increased when schizophrenic patients entered into a psychotic episode, and preliminary evidence suggests that the increases may serve as early prodromal signs of an impending episode. Significance of the electrodermal abnormalities for understanding cognitive and attentional deficits is suggested by associations with secondary reaction time and startle blink probe findings. Neuroscience implications are highlighted by the correlation of the electrodermal abnormalities with regional brain metabolic activity indexed by positron emission tomography. An important task for the future is to interrelate measures from these various domains. The field of psychophysiology is particularly well positioned for this task.",Michael E. Dawson,https://openalex.org/A5110898452,,US,University of Southern California|Southern California University for Professional Studies,https://openalex.org/I1174212|https://openalex.org/I2800817003,True,,0.99586435,103,https://openalex.org/I1174212|https://openalex.org/I2800817003,"Psychophysiology at the Interface of Clinical Science, Cognitive Science, and Neuroscience",https://doi.org/10.1111/j.1469-8986.1990.tb00378.x,,23.835,https://pubmed.ncbi.nlm.nih.gov/2236428,False,en,True,bronze,Psychophysiology,https://openalex.org/S167723465,0048-5772,journal,Mental Health Research Topics,1990-05-01,1990,review
https://openalex.org/W4240532149,,,,,,,,,,1.0,78,,Cognitive Science in Medicine,https://doi.org/10.7551/mitpress/1878.001.0001,,4.7222,,False,en,False,closed,The MIT Press eBooks,https://openalex.org/S4306463997,,ebook platform,Clinical Reasoning and Diagnostic Skills,1989-01-01,1989,book
https://openalex.org/W1558552956,,Edward K. Morris|Stephen T. Higgins|Warren K. Bickel,https://openalex.org/A5013694361|https://openalex.org/A5015787795|https://openalex.org/A5081714379,https://orcid.org/0000-0002-5956-7744|https://orcid.org/0000-0003-0910-8096|https://orcid.org/0000-0002-1048-7372,US|US|US,University of Kansas|University of Kansas|University of Kansas,https://openalex.org/I146416000|https://openalex.org/I146416000|https://openalex.org/I146416000,True|False|False,,0.93816489,91,https://openalex.org/I146416000,Comments on Cognitive Science in the Experimental Analysis of Behavior,https://doi.org/10.1007/bf03392380,,3.9824,,False,en,True,bronze,The Behavior Analyst,https://openalex.org/S105089214,0738-6729,journal,Behavioral and Psychological Studies,1982-10-01,1982,article
https://openalex.org/W2177072831,,Earl Hunt,https://openalex.org/A5111829020,,,,,True,,0.9652982,90,,"Cognitive Science: Definition, Status, and Questions",https://doi.org/10.1146/annurev.ps.40.020189.003131,,6.2637,,False,en,False,closed,Annual Review of Psychology,https://openalex.org/S90670110,0066-4308,journal,Cognitive Science and Mapping,1989-01-01,1989,article
https://openalex.org/W2012993938,,Alan Collins,https://openalex.org/A5008445936,https://orcid.org/0000-0001-9805-9091,,,,True,,0.92989418,70,,Why Cognitive Science,https://doi.org/10.1207/s15516709cog0101_1,,3.6136,,False,en,True,bronze,Cognitive Science,https://openalex.org/S78735424,0364-0213,journal,Cognitive Science and Mapping,1977-01-01,1977,article
https://openalex.org/W2044802417,,R. J. Nelson,https://openalex.org/A5100921559,,,,,True,,0.99741111,74,,Church's thesis and cognitive science.,https://doi.org/10.1305/ndjfl/1093637649,,20.1126,,False,en,False,closed,Notre Dame Journal of Formal Logic,https://openalex.org/S78544662,0029-4527,journal,"Computability, Logic, AI Algorithms",1987-10-01,1987,article
https://openalex.org/W1969355998,,Donald A. Redelmeier,https://openalex.org/A5053499906,https://orcid.org/0000-0003-4147-3544,,,,True,,0.9976247,71,,Cognitive Science in Medicine: Biomedical Modeling,https://doi.org/10.1001/jama.1990.03440140120047,,59.0195,,False,en,False,closed,JAMA,https://openalex.org/S172573765,0098-7484,journal,Medical and Biological Sciences,1990-04-11,1990,article
https://openalex.org/W2087833593,,Thomas H. Carr,https://openalex.org/A5102886863,https://orcid.org/0009-0006-6039-0209,,,,True,,0.1848779,62,,Understanding Cognitive Science?,https://doi.org/10.1037/030592,,0.0,,False,en,False,closed,Contemporary Psychology,https://openalex.org/S2765073098,0010-7549,journal,Cognitive Science and Mapping,1990-11-01,1990,article
https://openalex.org/W620692902,,David L. Waltz|Jerome A. Feldman,https://openalex.org/A5008116509|https://openalex.org/A5106731608,|https://orcid.org/0000-0001-7889-6933,SE|US|US,Intelligent Machines (Sweden)|Brandeis University|University of Rochester,https://openalex.org/I4210159412|https://openalex.org/I6902469|https://openalex.org/I5388228,True|False,,0.96789536,80,https://openalex.org/I4210159412|https://openalex.org/I6902469,Connectionist models and their implications: readings from cognitive science,,,6.6561,,False,en,False,closed,,,,,Cognitive Science and Mapping,1988-05-01,1988,book
https://openalex.org/W2993934905,,George A. Miller,https://openalex.org/A5017000843,,,,,True,,0.99936432,47,,Cognitive Science,https://doi.org/10.1126/science.214.4516.57,,67.7253,https://pubmed.ncbi.nlm.nih.gov/17802572,False,en,False,closed,Science,https://openalex.org/S3880285,0036-8075,journal,Cognitive Science and Mapping,1981-10-02,1981,article
https://openalex.org/W2037948555,,Andy Clark|Zenon W. Pylyshyn|Alvin T. Goldman,https://openalex.org/A5088506012|https://openalex.org/A5112745042|https://openalex.org/A5011121336,https://orcid.org/0000-0002-1233-8629||,GB||,University of Sussex||,https://openalex.org/I162608824||,True|False|False,,0.9355592,62,https://openalex.org/I162608824,Computation and Cognition: Toward a Foundation for Cognitive Science.,https://doi.org/10.2307/2219716,,3.9007,,False,en,False,closed,The Philosophical Quarterly,https://openalex.org/S81959571,0031-8094,journal,Semantic Web and Ontologies,1988-10-01,1988,article
https://openalex.org/W4236152909,,Susan Carey,https://openalex.org/A5051331521,https://orcid.org/0000-0001-7913-2687,,,,True,,0.90300956,51,,Cognitive science and science education.,https://doi.org/10.1037//0003-066x.41.10.1123,,1.649,,False,en,False,closed,American Psychologist,https://openalex.org/S80146597,0003-066X,journal,Science Education and Pedagogy,1986-01-01,1986,article
https://openalex.org/W2130308430,A resource-realistic perspective suggests some indispensable features for a computer program that approximates all human mentality. The mind's program would differ fundamentally more from familiar types of software. These features seem to exclude reasonably establishing that a program correctly and completely models the mind.,Christopher Cherniak,https://openalex.org/A5024627342,https://orcid.org/0000-0002-5244-096X,US,"University of Maryland, College Park",https://openalex.org/I66946132,True,,0.92600288,47,https://openalex.org/I66946132,Undebuggability and cognitive science,https://doi.org/10.1145/42404.42406,,3.0934,,False,en,True,bronze,Communications of the ACM,https://openalex.org/S103482838,0001-0782,journal,"Computability, Logic, AI Algorithms",1988-04-01,1988,article
https://openalex.org/W1483581128,,Senta A. Raizen,https://openalex.org/A5022616926,,,,,True,,0.91059875,68,,Reforming Education for Work: A Cognitive Science Perspective.,,,2.8909,,False,en,False,closed,,,,,Cognitive Science and Mapping,1989-12-01,1989,article
https://openalex.org/W2326327614,,Michael Harris,https://openalex.org/A5009296173,,US,University of Kentucky,https://openalex.org/I143302722,True,,0.93732275,694,https://openalex.org/I143302722,The mind's new science: A history of the cognitive revolution,https://doi.org/10.1016/0306-4573(86)90079-8,,3.5336,,False,en,False,closed,Information Processing & Management,https://openalex.org/S174847851,0306-4573,journal,Cognitive Science and Education Research,1986-01-01,1986,article
https://openalex.org/W1972366472,,R. J. Nelson,https://openalex.org/A5100921559,,US,Case Western Reserve University,https://openalex.org/I58956616,True,,0.99723852,43,https://openalex.org/I58956616,Machine Models for Cognitive Science,https://doi.org/10.1086/289390,,20.1126,,False,en,False,closed,Philosophy of Science,https://openalex.org/S147691735,0031-8248,journal,"Computability, Logic, AI Algorithms",1987-09-01,1987,article
https://openalex.org/W3101170137,,Carola Eschenbach|Christopher Habel|Barry Smith,https://openalex.org/A5051939522|https://openalex.org/A5023635615|https://openalex.org/A5051216244,||https://orcid.org/0000-0003-1384-116X,||,,,True|False|False,,0.32147983,42,,Topological Foundations of Cognitive Science,,,0.0,,False,en,False,closed,PhilPapers (PhilPapers Foundation),https://openalex.org/S4306402130,,repository,Cognitive Science and Education Research,1984-01-01,1984,article
https://openalex.org/W2047038015,,Kim Sterelny,https://openalex.org/A5023236664,https://orcid.org/0000-0003-3159-6698,AU,Australian National University,https://openalex.org/I118347636,True,,0.50210147,55,https://openalex.org/I118347636,From folk psychology to cognitive science,https://doi.org/10.1080/00048408512342131,,0.2457,,False,en,False,closed,Australasian Journal of Philosophy,https://openalex.org/S98189702,0004-8402,journal,Cognitive Science and Education Research,1985-12-01,1985,article
https://openalex.org/W23422591,,Margaret King,https://openalex.org/A5112713865,,,,,True,,0.79894373,49,,Thinking: Readings in cognitive science,https://doi.org/10.1016/0004-3702(80)90005-3,,1.3985,,False,en,False,closed,Artificial Intelligence,https://openalex.org/S196139623,0004-3702,journal,Cognitive Science and Education Research,1980-05-01,1980,article
https://openalex.org/W2026324536,,Rochel Gelman,https://openalex.org/A5057847979,https://orcid.org/0000-0002-3788-2022,US,California University of Pennsylvania,https://openalex.org/I36788626,True,,0.98750699,90,https://openalex.org/I36788626,Structural Constraints on Cognitive Development: Introduction to a Special Issue of <i>Cognitive Science</i>,https://doi.org/10.1207/s15516709cog1401_1,,12.4612,,False,en,True,bronze,Cognitive Science,https://openalex.org/S78735424,0364-0213,journal,Child and Animal Learning Development,1990-01-01,1990,article
https://openalex.org/W2044906492,,Bill Curtis,https://openalex.org/A5103373400,,,,,True,,0.7826087,63,,Fifteen years of psychology in software engineering: Individual differences and cognitive science,https://doi.org/10.5555/800054.801956,,1.4162,,False,en,False,closed,International Conference on Software Engineering,https://openalex.org/S4306419842,,conference,Software Engineering Research,1984-03-26,1984,article
